id,text,Text_Only_Informative
1051850904146780160,the metoo is for the tens of thousands of children the catholic church has raped molested torchered and ruined their lives walkaway this is not christian pontifex does not represent the prodestants jesus,1
1055858261528928256,last question how would you support a friendrelative who shared her metoo story metooindia timesup youthtakeover,1
1050938342454358016,catchnews u forgot thanks him for this metoo,1
1050475839190704131,one year of metoo the new yorker,1
1054030606005284865,kwf ckd metoo read real life stories of kidney patients,0
1051863261010903040,to dr christina blasey ford deborah ramirez alyssamilano and too many more metoo aftermetoo ibelievesurvivors,1
1054229866864918528,me too salim amp sulaiman to be the first guest judges in place of anu malik on indian idol anumalik metoo,1
1052137384484229121,metoo ’ s most potent enemy higher awards for harassment victims in the workplace,1
1051165532463005696,to all young voters we all had the same look of hopefulness for the future when we were youngerhonor her legacy vote mybudgetadviser irs trending cnn nbc potus veterans incomeinequality workingpoor stockalert npr metoo marchtothepolls saturdaythoughts,1
1051960032680701953,michaelavenatti trump tells women “ i don ’ t care ” on to all the moderate republican mommy ’ s out there this is your guy i hope nothing ever happens to you your daughter your mother or your friend bc your government no longer cares vote midterms metoo,1
1051227851284873217,metoo changed the industry but there ’ s a lot that remains to be done,1
1049876145720705024,brilliant good to see metoo making it to newspapers two news items side by side hope vernacular regional media is covering too ⁦vijaykarnataka⁩ ⁦punjabkesari⁩ ⁦dainikjagaran⁩ ⁦abpnewspaper⁩ ⁦rajpatrika⁩ ⁦eenadunewspapr⁩,1
1056210019560157187,kannada actress sruthihariharan files sexual harassment complaint against arjun sarja but fake news website owned by mvmeet says its a conspiracy by christian missionaries to target hindus and modi supporters metoo,1
1051472005063725058,metoo hashtag usage on twitter over the past year,1
1054963669430386688,individuals have raised their voice now it ’ s time for corporations organisations publications etc to take the metoo movement forward a call to action against serial sexual harassers timesup ncwindia manekagandhibjp twitterindia,1
1050280185319297024,raw and intimate poetry from award winning author karlyle tomms the gulls are always laughing poetry touch comfort poetrylover lgbt lgbtq traumasurvivors metoo strength books readtherainbow bookworm bookwormforlife read overcome,1
1050433160520105984,michelle obama surprised with lack of change after metoo enough is enough httpstcozfzzeugznr,1
1051837406121345024,just received my copy of understanding amp treating military sexual trauma amp a bit thank you to drzaleski i am praying the metoo amp alyssamilano will include more veterans victims like myself in their efforts we are not separate from other sexual assault survivors,0
1051356693093728257,mj akbar facing metoo allegations returns httpstcozyffwjoxpx,1
1056056315473088512,hi chinmayi i have one metoo story which can turn the entire world amp spit on india amp its caste system amp men domination do you have the guts to share it on your timeline justiceforrajalakshmi httpstcowucqhymcmb,1
1053841637791727617,metoo ajit thakur ‘ head of reliance content studio ’ resigns,1
1053882085709033472,allegations baseless i was shocked arjun on metoo charge sruthihariharan,0
1055732035967508480,looking forward to attending tomorrow especially to personally congratulate the team organising this metoo womenspeacetable karachi,1
1053973293370408960,actor rahul raj singh reveals his metoo story says mushtaq shiekh sexually harassed him destroyed his career httpstcoinjgpabjeh,0
1052182219295473665,all the lies brettkavanaugh told httpstcogywaiimjew … … … … womensrageisourwave votegopout womenswave believesurvivors ibelievedrford metoo nationalnow morningjoe theyoungturks jimmydore tytlive ticktock morningjoe,1
1055336969545244672,join us at bombaywaali on october at toocuckoomum and listen to redheadchopra sushantsays vintananda shailichopra and speak on where to from metoo book your tickets here,0
1051498333670268928,want to ignitechange join me in donating to emilyslist together we can elect strong dynamic knowledgeable democratic women emilyslist voteblue votebluetosaveamerica metoo ibelievedrblasey,0
1051866188391813120,the always awesome terriswain discussing “ notus in a metoo world ” at hrswc,1
1050943536114409473,in case msm is not taking note ol fart gopcongreassmen r not just complicit w pedopeeotus🚿 but specifically pissed at metooamp all women challenging them multiterm geezers enjoyed their greedy hostagetaking long they cant face irrelevancy,1
1051881408795369472,somy ali raped as minor urges more women to say metoo,1
1056492491359297536,metoo is the mainstream topic currently at blrlitfest barkhadutt,0
1055354016731934720,metoo exclusive “ baaghi ’ s first assistant director would ask for massages in the presence of other people ” tanya paul singh httpstcosutroijtey,1
1056656966028681218,metoo this is real me too fcbarcelona realmadrid elclásico,1
1053901805648777217,the league of extraordinary gentlemen they are not chasing results they are making results for their own family ie rss metoo hindusvscommunists httpstcobaqhnwcvyv,1
1055451187325988864,the court case that inspired the gilded age ’ s metoo moment,1
1050448922970341377,perry the secret lives of sleaze and some politicalities that might surprise you — stapleton is a political weasel brauchler is a class act metoo is not a joke coffman is not a villain httpstcoyhtihdhcdc copolitics cogov coleg bluewave redwave,1
1055771398902243328,ಸಂಬರಗಿ ವಿರುದ್ಧ ಎಫ್​ಐಆರ್ cops likely to file fir against prashant sambargi over sruthis complaint video link ► highgroundscops sruthihariharan prashantsambargi fir firagainstprashantsambargi metoo sruthihariharanmetoo arjunsarjametoo,1
1050948968853594112,for all the guys who are stuck with metoo allegations check this 👉,1
1050468105409843200,michelle obama on metoo and her buddy george bush,1
1051200462861594624,melania trump says she supports men against metoo allegations metoo melaniatrump,1
1050943636798668801,omg he said don jr is melania ’ s “ soninlaw ” but technically he ’ d be her step son 😂😂😂 metoo,1
1052287353597960194,hillary clinton says her husband ’ s accusers don ’ t fit in metoo narrative so umhillaryclinton what kind of narrative are you talking about doesnt fit the narrative huh we the people beg to differ on that outrageous statementplenty of narrative here httpstcotmzvblegxt httpstcowqvdngkfbz,1
1051501208823877632,artistspo steveamp suzystays gordyshanks whoozurdaddy gabsngripes touchmytweets shinesalty aviflygirl thechickliveson marletjones immelza unconquerable persistand govtwine jenjavajunky miduswell mrdolcethecat kikiadine planetscape cruellaisdevine mlbosin jimmystreich cindycrum kdsarge spacemanatee chillibeanboy catwomanresists feel better resister we need everyone to stay vigilant for the fight ahead of us healthcareforall gunreformnow metoo enoughisenough immigrantsnotanimals nevertrumpsamerica resist beavoter,0
1052101893030273024,brittanymurphy harveyweinstein metoo i wonder now if he had anything to do with the blind items that ruined her career and left her depressed and miserable rip,0
